Random waveform, random seed
Total number of intervals = 320 (80170, 22185, 28449, 47094, 77010, 28408, 17289, 13509, 37265, 95921, 71931, 65505, 90913, 68005, 22433, 23728, 16617, 18496, 59540, 60929, 43428, 36590, 52762, 49896, 57929, 65071, 12781, 54188, 74019, 97048, 14221, 39639, 10165, 79916, 25296, 57008, 71828, 46055, 6160, 29488, 16328, 15697, 44330, 79992, 66651, 54611, 70731, 38642, 56840, 92798, 24054, 81583, 21624, 9087, 20228, 7436, 97400, 29614, 55418, 38730, 25304, 9885, 35417, 15156, 81769, 18088, 53079, 69270, 85432, 22068, 60363, 16061, 93933, 96648, 30474, 66425, 70240, 60410, 55868, 7720, 27143, 34010, 13048, 90556, 53631, 28408, 16107, 94730, 93084, 71818, 62439, 51719, 14820, 30488, 14711, 8365, 38629, 30653, 37223, 63812, 43048, 15374, 40647, 27084, 92997, 38550, 31525, 57170, 29094, 59614, 70715, 57048, 83872, 10453, 78595, 67169, 32865, 56042, 72638, 79975, 76162, 25917, 54274, 14185, 90455, 65206, 90508, 14420, 53986, 13395, 32173, 27378, 88203, 39077, 57389, 17493, 28360, 68233, 49589, 29052, 98333, 33974, 76968, 84178, 20883, 84850, 15228, 51085, 94532, 92146, 83073, 70886, 77804, 71443, 35684, 41626, 58433, 80740, 97664, 10595, 93802, 84470, 93030, 30367, 71902, 64013, 89307, 63288, 71266, 10641, 13708, 54186, 53109, 87008, 96602, 24533, 59543, 25740, 26370, 53819, 55342, 99864, 20845, 26902, 72622, 88195, 96763, 58251, 60667, 8212, 31311, 63590, 5483, 52686, 99948, 11745, 30622, 76438, 92749, 54077, 27675, 40835, 51390, 83072, 53512, 29166, 26415, 52882, 75897, 39399, 57511, 64130, 63815, 90552, 93064, 28147, 93424, 89770, 46478, 91709, 56020, 83064, 21083, 29315, 56345, 40644, 84326, 41582, 68656, 38850, 39836, 76677, 30926, 53496, 46991, 66505, 76623, 67318, 60709, 47272, 36136, 33362, 48156, 78492, 34081, 74837, 82809, 13262, 70361, 89682, 97640, 86406, 40674, 9728, 48722, 81751, 98518, 8553, 68545, 63728, 56191, 15399, 81533, 43633, 52335, 94030, 26137, 43310, 39586, 68797, 20173, 40320, 48058, 35034, 33474, 33868, 96450, 31801, 33272, 61416, 47510, 43731, 82338, 77891, 97669, 98629, 75850, 99570, 22567, 85030, 8225, 62917, 15655, 95196, 49367, 94148, 95375, 19514, 78640, 63320, 43731, 95290, 7277, 87134, 25157, 6735, 9322, 67235, 98759, 71317, 7392, 36811, 68005, 9975, 19245, 23953, 5042, 54996, 72318, 16866)
Average QPS expected = 52243
Timestamp start: 1715642871306
Timestamp end: 1715643831926

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      373.1   318.7   148.8   199.3   212.0   321.1   394.3   450.1   494.4   535.6   580.4   641.3  1046.7  2183.3  9690.7  35801.0    35684
read      368.4   216.4   148.8   199.5   212.2   322.3   391.6   440.9   486.5   532.3   580.7   642.6   937.7  1947.3  7749.4  41549.7    41626
read      373.4   330.0   148.8   201.2   213.3   327.3   390.9   430.7   466.4   512.6   567.9   646.1  1043.3  3415.2 10664.4  58307.3    58433
read      374.1   272.5   148.8   203.4   216.4   327.8   389.0   426.2   457.0   497.3   549.6   640.9  1349.1  2780.0  7447.4  81137.7    80740
read      383.0   362.9   148.8   206.4   221.0   333.6   393.3   429.7   459.9   497.8   546.5   633.8  1555.6  3148.0 12404.1  97901.0    97664
read      351.3   310.9   160.7   206.6   219.5   334.7   376.1   396.3   410.4   427.4   451.9   497.1   734.8  4363.5 13187.8  10701.3    10595
read      380.7   342.1   148.8   205.4   219.6   331.2   391.6   428.0   458.1   496.4   546.0   634.9  1512.3  3757.6  9224.1  94046.0    93802
read      393.9   316.2   148.8   205.1   219.2   336.0   401.7   444.1   479.6   523.6   584.7   699.2  1569.7  3303.4  8312.7  84668.7    84470
read      386.8   383.2   148.8   207.4   222.1   336.8   398.1   435.2   466.4   503.8   552.8   638.2  1534.6  3877.1 14536.3  93158.3    93030
read      381.8   211.0   148.8   203.2   216.1   333.9   416.7   477.2   515.4   551.2   594.8   660.3  1005.7  1715.6  7635.7  30585.3    30367
read      384.8   296.9   148.8   204.3   218.0   335.3   404.9   449.7   484.4   525.8   580.5   673.3  1184.5  2716.2  9924.2  72091.7    71902
read      379.2   305.3   148.8   202.9   215.2   331.4   395.8   436.4   473.8   521.0   578.4   667.3  1229.4  2400.6  8070.3  63897.3    64013
read      394.3   343.6   148.8   206.8   221.3   340.8   406.5   447.6   480.4   522.3   579.2   682.6  1537.0  2913.8 10171.9  89158.7    89307
read      373.8   292.2   148.8   202.7   214.9   328.8   391.6   430.4   466.4   512.4   569.5   653.5  1113.0  2419.0  8083.4  63191.0    63288
read      388.2   362.2   148.8   203.8   216.9   333.9   399.9   442.2   477.7   520.6   577.6   674.2  1377.8  3462.3 10927.0  71288.3    71266
read      350.7   324.7   160.7   205.4   218.4   333.5   374.5   395.3   409.5   426.5   449.8   491.5   672.1  4383.4 13526.9  10752.3    10641
read      363.4   261.4   160.7   206.0   218.6   344.8   400.9   428.5   448.7   471.7   500.3   541.6   797.2  4277.5  9662.4  13701.3    13708
read      382.0   248.9   148.8   203.1   216.0   337.2   403.5   449.1   487.3   532.0   587.6   669.7  1087.8  2540.9  7951.3  54154.0    54186
read      367.0   239.2   148.8   199.6   212.1   325.1   386.6   427.7   466.5   516.2   571.9   643.3  1004.4  2086.0  8859.8  53003.7    53109
read      398.3   439.2   148.8   204.9   219.3   337.0   401.5   443.2   476.7   517.8   573.9   679.1  1608.0  5276.1 11274.9  86964.7    87008
read      383.7   261.3   148.8   206.6   221.3   333.8   393.9   430.6   461.2   499.5   549.9   641.1  1611.2  2758.4  7718.0  96567.0    96602
read      370.9   227.0   160.7   202.5   214.2   326.5   411.4   460.3   492.7   523.7   557.1   616.3   958.7  2232.4  8040.6  24357.3    24533
read      384.0   267.1   148.8   198.7   212.4   336.5   402.8   446.1   481.7   524.9   581.4   675.9  1320.9  2563.4  8808.2  59491.3    59543
read      371.8   251.7   148.8   198.3   211.5   329.6   407.7   457.2   489.6   521.3   555.9   611.6   913.0  4449.3  9118.7  25768.3    25740
read      360.8   206.4   160.7   196.3   209.1   320.0   399.3   446.9   480.5   512.4   546.3   593.7   876.9  1591.0  7027.7  26370.0    26370
read      363.6   199.3   148.8   195.9   209.0   326.0   390.2   429.8   464.9   509.2   563.4   634.5   967.6  1897.3  4956.0  53962.0    53819
read      382.2   261.2   148.8   201.8   214.7   337.1   403.6   449.2   487.9   532.9   589.9   677.4  1138.4  2361.5  8217.2  55467.3    55342
read      394.5   444.1   148.8   208.3   223.6   340.2   399.5   435.8   466.0   503.9   553.1   638.0  1605.5  4964.0 16020.1 100126.0    99864
read      376.6   284.7   160.7   203.9   215.9   335.4   416.8   460.7   489.3   517.7   548.4   601.9   998.9  3788.6  9402.8  20859.7    20845
read      378.7   261.6   160.7   202.7   215.3   329.6   413.7   470.0   504.3   536.9   575.7   635.1  1004.2  2940.1 11484.6  26904.3    26902
read      386.1   319.0   148.8   203.0   215.6   330.8   395.3   436.1   471.8   516.9   577.2   680.4  1465.4  2902.5 11269.7  72608.7    72622
read      381.8   275.0   160.7   205.0   218.8   331.6   395.0   433.7   466.0   506.1   560.8   658.3  1487.2  2785.3  7060.7  88024.3    88195
read      378.1   395.5   148.8   206.7   221.2   331.6   390.1   425.2   454.0   490.8   538.6   619.5  1406.5  4121.6 12792.3  96671.0    96763
read      373.3   207.5   148.8   200.6   212.9   328.2   392.9   434.6   473.1   523.4   580.9   666.6  1159.4  1881.8  5217.8  58289.0    58251
read      368.1   209.9   148.8   200.4   213.0   327.7   390.6   430.0   465.2   510.6   567.1   645.3  1038.4  2122.6  7740.5  60799.0    60667
read      347.5   331.0   160.7   209.8   225.2   325.7   358.8   375.1   388.0   400.8   422.2   464.0   703.3  4352.8 13199.7   8168.3     8212
read      402.1   562.4   160.7   206.5   220.5   338.4   416.1   469.4   510.2   547.2   592.5   667.6  1171.5  4048.4 30490.4  31256.0    31311
read      383.8   212.8   148.8   208.7   223.5   341.9   412.9   456.9   492.4   534.0   586.5   668.9   984.5  2148.1  7922.8  63588.3    63590
read      345.6   429.4   160.7   227.7   249.1   318.9   341.8   354.7   364.0   373.4   391.1   420.5   591.8  7788.6 16748.4   5442.0     5483
read      378.8   225.5   148.8   207.5   222.0   339.2   405.4   448.4   486.0   529.8   581.9   659.4   926.1  1722.5  8496.7  52351.0    52686
read      397.2   328.0   148.8   215.7   231.9   354.7   420.5   463.0   496.1   536.7   590.1   683.7   973.7  2357.9  8698.9  99942.7    99948
read      361.8   249.7   160.7   214.0   228.3   348.0   392.2   414.7   429.5   450.1   478.4   522.1   698.5  3920.9 10376.1  11832.3    11745
read      381.9   304.4   160.7   205.1   218.7   335.4   412.3   465.2   504.0   539.2   580.8   642.2   929.7  4084.9 10019.2  30516.7    30622
read      374.4   217.1   160.7   206.2   220.3   334.1   403.0   445.5   479.6   520.0   570.2   650.8   925.4  1772.5  8828.1  76308.3    76438
read      372.0   192.0   148.8   209.5   224.6   337.8   401.2   440.2   470.8   508.2   555.4   629.7   826.8  1906.3  5603.2  92853.0    92749
read      380.5   225.6   148.8   205.5   219.3   343.0   414.4   458.0   494.9   536.5   586.7   663.2   882.5  1621.9  9286.0  53934.0    54077
read      380.9   367.2   148.8   205.1   218.5   332.4   415.8   470.2   507.8   539.9   579.4   638.8   890.6  1501.7 17141.6  27628.3    27675
read      377.8   246.0   148.8   203.9   217.1   336.8   404.6   452.3   494.1   537.7   586.4   654.6   924.7  1590.8 10220.0  40867.7    40835
read      380.6   223.9   148.8   205.1   219.1   341.1   409.9   453.5   492.0   535.9   588.1   664.2   911.1  1934.8  8544.2  51338.3    51390
read      390.2   345.4   160.7   208.9   223.6   342.8   411.6   456.2   490.8   531.4   583.3   665.3   997.3  3769.8  9453.9  82673.0    83072
read      388.9   218.8   148.8   206.2   219.9   346.0   416.3   462.9   500.5   544.0   601.6   682.8  1087.4  2192.1  6341.1  53353.7    53512
read      404.2   317.0   160.7   206.6   220.4   347.4   433.9   496.7   533.4   573.6   622.7   699.3  1184.6  3546.3 12092.1  29073.3    29166
read      385.8   243.3   160.7   205.2   218.0   337.6   423.1   480.8   515.3   547.7   588.1   651.5  1052.4  2119.8  8504.4  26260.7    26415
read      393.2   260.5   148.8   205.6   219.1   346.3   418.7   466.6   504.7   549.0   608.1   690.6  1142.5  2348.4  9330.3  53095.3    52882
read      396.1   375.8   148.8   205.5   219.0   338.7   408.7   452.4   485.6   526.3   582.6   681.2  1561.4  4611.4 10147.5  75554.3    75897
read      397.0   387.8   148.8   204.7   218.5   344.2   416.6   470.5   511.1   555.2   611.4   683.4  1108.6  4344.1 12666.5  39272.3    39399
read      401.5   302.6   148.8   206.0   219.8   345.6   414.3   461.6   502.4   549.5   616.6   716.1  1486.6  2959.6  8399.9  57330.0    57511
read      398.8   294.4   148.8   205.9   219.7   343.9   415.1   462.4   499.8   543.3   603.2   697.9  1456.6  2971.8  9190.4  64311.0    64130
read      396.6   425.6   160.7   205.0   218.3   341.5   410.3   454.4   490.8   534.1   590.6   680.7  1287.7  5666.3 12100.5  63710.7    63815
read      397.6   344.5   148.8   210.3   225.5   346.9   413.5   455.8   488.6   528.3   581.9   674.5  1415.7  3438.5 12893.6  90618.7    90552
read      398.0   422.5   148.8   210.4   226.0   347.5   414.4   457.3   490.4   530.6   584.4   676.0  1071.5  4253.8 16969.3  93144.0    93064
read      396.2   483.5   160.7   204.4   217.2   335.0   419.6   478.4   514.0   549.3   592.9   660.8  1138.8  4653.8 28469.1  28090.3    28147
read      412.8   385.9   148.8   214.2   230.2   357.1   428.0   473.4   507.9   548.2   604.9   699.4  1515.6  3704.1 12385.9  93283.0    93424
read      382.3   237.5   148.8   208.6   223.4   339.5   404.1   444.6   475.8   514.8   568.2   653.5  1141.4  2552.7  8632.6  89790.0    89770
read      388.4   239.2   148.8   204.3   217.4   342.2   411.9   461.1   502.1   546.0   602.6   678.6  1149.2  2540.5  8376.6  46353.0    46478
read      399.2   415.5   160.7   209.9   225.2   344.8   411.2   452.5   485.2   525.3   578.1   667.4  1408.6  4770.2 12755.9  91671.0    91709
read      396.7   261.0   148.8   205.4   219.1   345.6   416.3   463.7   502.9   548.4   611.0   706.6  1359.0  2360.1  9675.2  56012.3    56020
read      383.7   323.4   148.8   206.2   220.5   337.4   404.2   445.1   477.5   515.5   565.6   650.8  1182.6  3324.0  8044.0  83158.0    83064
read      384.0   477.8   160.7   205.1   217.5   335.9   416.3   463.4   493.3   522.7   554.3   607.4   905.6  7289.7 27202.7  21100.0    21083
read      387.8   254.2   160.7   204.6   218.1   339.5   420.4   480.1   517.0   552.4   595.7   664.0  1039.8  1883.7  9957.7  29259.0    29315
read      393.4   267.2   148.8   205.1   218.6   344.4   413.2   459.1   496.6   541.2   602.1   692.0  1223.2  2635.7  8715.3  56268.3    56345
read      397.9   237.6   160.7   205.9   220.0   349.6   425.3   480.0   518.6   563.3   620.9   703.9  1167.8  2144.9  7751.2  40726.0    40644
read      391.6   365.8   160.7   207.7   222.3   342.5   409.9   453.1   486.4   525.7   577.7   663.4  1167.5  4151.1  9910.3  84187.0    84326
read      389.3   254.1   160.7   204.3   217.4   343.5   414.0   464.6   504.5   548.3   603.9   679.8  1144.2  2611.5  8540.9  41774.3    41582
read      388.9   309.5   148.8   204.5   217.9   336.3   404.5   448.1   483.2   524.9   581.9   675.8  1352.4  3184.4 10841.9  68460.7    68656
read      392.9   320.0   148.8   204.2   217.3   341.3   413.1   466.4   507.2   549.4   603.3   679.8  1204.4  2543.9 10861.4  38832.0    38850
read      398.7   376.6   148.8   205.4   219.4   347.9   422.2   476.4   516.1   559.2   613.2   687.2  1108.7  3957.9 12445.7  39885.3    39836
read      381.8   315.6   148.8   204.9   218.4   332.9   397.6   435.3   466.8   505.7   557.3   642.8  1457.3  3416.6  7974.6  76677.0    76677
read      382.1   238.4   160.7   204.6   217.6   335.9   411.5   468.0   505.8   542.9   588.0   653.9  1015.9  2510.8  8575.4  31035.7    30926
read      394.8   271.4   160.7   204.5   217.9   345.9   416.8   464.0   501.1   545.4   605.5   692.6  1232.8  3139.3  6713.0  53504.0    53496
read      390.7   276.2   160.7   204.2   217.5   343.6   411.7   460.7   500.6   546.1   603.8   683.9  1180.5  2778.6  8750.6  47072.7    46991
read      391.8   264.8   148.8   204.9   218.5   342.9   412.3   456.1   490.6   531.8   588.3   683.2  1409.1  2813.4  8132.2  66705.0    66505
read      395.9   303.4   148.8   206.2   220.5   343.2   413.5   458.2   492.3   532.6   586.3   685.2  1465.3  3227.2  8979.7  76408.0    76623
read      375.3   186.0   148.8   204.7   217.8   337.7   405.9   448.1   482.1   521.9   574.5   658.8   947.5  1963.1  4368.1  67563.0    67318
read      407.5   304.4   148.8   205.7   219.6   347.0   420.3   468.4   506.4   552.6   619.9   727.1  1590.4  3150.0  8118.9  60672.3    60709
read      386.0   216.6   148.8   204.2   217.2   340.4   409.4   457.6   497.3   542.3   599.2   678.4  1178.2  2327.8  4032.9  47179.3    47272
read      376.3   249.0   148.8   203.8   217.0   335.0   406.3   456.2   497.0   536.8   582.6   646.2   858.8  1683.4 10282.3  36191.0    36136
read      384.8   301.4   148.8   203.7   217.4   338.2   412.3   463.7   502.9   540.5   584.5   651.4   945.8  3969.0  9615.0  33467.7    33362
read      366.7   272.7   148.8   201.1   214.1   331.6   397.3   436.8   472.4   515.8   559.3   623.4   756.7  2334.7  9979.6  48133.0    48156
read      359.7   199.0   148.8   203.2   216.2   327.4   392.1   429.8   460.3   497.2   542.1   611.5   764.6  1584.5  9418.0  78455.7    78492
read      385.1   419.7   148.8   201.8   214.5   330.3   404.9   451.5   490.8   529.9   572.3   638.7  1015.5  5410.6 16581.5  34275.0    34081
read      377.2   195.4   148.8   205.7   219.8   338.5   407.6   451.0   484.7   523.7   574.5   658.4   917.3  2002.1  5050.4  74831.3    74837
read      389.0   333.9   148.8   205.9   220.3   338.4   406.1   449.8   483.7   524.8   580.0   674.5  1427.4  2595.0 12450.0  82722.3    82809
read      372.3   322.7   160.7   207.7   220.7   350.1   401.1   427.4   447.5   471.9   501.5   549.3   789.1  5240.8 12531.2  13367.3    13262
read      406.0   312.5   148.8   205.9   220.2   345.0   416.3   462.5   498.4   541.2   603.1   724.1  1683.7  3491.0  8562.6  70326.7    70361
read      393.4   330.3   148.8   208.1   223.0   340.6   406.1   448.8   482.1   522.1   575.8   673.1  1429.0  3491.8  8543.9  89639.0    89682
read      391.6   300.5   160.7   209.6   225.2   344.0   405.9   447.3   480.4   522.7   581.8   687.9  1139.8  2959.9  9778.0  97514.3    97640
read      379.4   320.2   148.8   206.7   220.8   332.6   396.1   435.5   468.0   506.9   557.4   638.5  1075.8  4085.0  9057.6  86529.3    86406
read      414.0   537.7   160.7   206.0   220.2   351.6   428.2   484.5   523.5   566.5   622.3   700.7  1205.8  7716.0 28696.2  40907.0    40674
read      432.0  1096.6   160.7   211.0   225.4   344.9   385.2   405.5   423.6   445.1   477.8   546.8  1722.1 18196.5 32341.3   9704.0     9728
read      365.0   202.1   148.8   201.4   214.4   330.1   394.2   433.6   468.9   512.5   559.2   626.2   793.8  1955.0  7978.8  48865.0    48722
read      352.2   185.4   148.8   202.7   215.4   321.9   383.9   420.5   448.4   483.8   528.7   591.7   727.5  1517.0  9582.0  81618.7    81751
read      351.3   167.6   148.8   207.1   221.3   323.2   378.8   412.1   437.6   471.2   516.4   582.9   729.6  1476.0  5400.7  98965.0    98518
read      381.5   670.9   160.7   214.7   230.2   338.8   371.6   390.1   402.1   420.9   447.0   506.8  1443.4  7639.5 31742.9   8648.7     8553
read      384.3   271.0   148.8   203.4   216.7   334.8   400.6   441.1   475.0   519.4   577.4   673.8  1370.7  2652.0  5908.2  68344.7    68545
read      416.7   408.5   148.8   205.6   219.9   345.5   419.8   469.2   509.6   558.3   630.6   798.6  1612.9  3874.3 14768.7  63540.3    63728
read      393.9   260.7   148.8   204.6   218.6   343.7   416.2   463.9   502.6   546.0   605.9   701.0  1254.4  2356.5  8609.4  56110.7    56191
read      386.4   446.4   160.7   205.9   218.5   348.9   410.7   442.1   467.6   494.8   527.0   586.1  1073.1  5305.7 28103.2  15358.3    15399
read      409.9   437.0   148.8   205.8   220.6   341.9   409.4   453.4   488.8   533.7   595.6   730.3  1722.9  4434.2 12673.0  81743.7    81533
read      405.3   353.2   148.8   204.4   218.3   344.6   417.9   473.0   516.1   561.6   620.5   714.0  1412.9  4054.0  9355.4  43682.7    43633
read      389.1   252.9   148.8   202.6   215.7   337.1   405.4   453.3   494.5   541.6   602.2   688.6  1350.1  2545.2  6144.4  52158.0    52335
read      406.2   402.1   148.8   207.8   223.8   347.8   414.5   457.9   492.8   536.8   597.6   714.0  1379.8  4686.4 12164.5  93804.7    94030
read      381.3   295.6   148.8   203.5   216.0   332.1   416.4   471.5   505.4   538.2   578.2   641.3  1006.0  2056.8 15587.1  26006.3    26137
read      390.8   260.3   148.8   203.5   216.7   339.9   411.7   464.2   506.3   550.8   608.2   689.8  1168.1  2590.8  6907.4  43187.0    43310
read      406.7   452.0   148.8   204.4   217.9   345.6   422.1   480.6   520.8   566.8   624.6   717.9  1263.7  2766.9 13785.0  39530.0    39586
read      390.1   315.8   148.8   203.5   216.3   333.4   397.8   437.2   472.2   517.5   579.0   683.8  1509.4  3997.0  8849.9  68870.7    68797
read      388.1   277.7   160.7   205.6   217.3   344.0   424.7   472.5   500.0   529.3   566.5   646.6  1082.7  4132.7  9707.8  20083.0    20173
read      408.2   484.5   148.8   202.6   214.9   333.4   404.4   463.6   509.3   552.7   609.1   691.0  1474.8  7280.5 12811.1  40216.3    40320
read      447.5   791.8   148.8   205.6   219.5   350.1   425.2   480.0   522.0   572.5   637.7   757.6  1972.3  9209.1 36979.3  47945.7    48058
read      411.6   515.4   148.8   204.2   217.5   343.5   424.7   485.8   526.8   570.2   623.0   706.6  1250.7  5338.7 28983.7  35119.0    35034
read      412.8   493.8   148.8   204.3   218.0   345.3   428.8   492.2   530.9   573.8   626.8   719.6  1274.6  6122.6 28225.3  33609.7    33474
read      380.2   239.6   148.8   202.7   214.9   329.0   405.9   466.2   508.4   546.9   592.5   663.2  1093.3  1903.7  6901.8  33824.7    33868
read      453.3   631.1   160.7   214.8   232.2   366.7   439.9   488.6   526.1   572.8   635.8   775.8  2077.0  5354.2 30105.6  96877.7    96450
read      385.5   442.7   148.8   203.3   216.4   329.1   404.4   450.8   488.9   525.9   564.7   626.5  1017.6  5481.2 19678.7  31794.0    31801
read      367.0   224.5   148.8   202.2   215.5   330.0   405.2   452.1   490.4   526.4   562.5   613.3   714.6  1298.1 10674.6  33146.3    33272
read      355.9   168.6   148.8   201.7   214.5   326.7   389.8   425.9   456.2   496.3   542.6   606.3   726.9  1347.2  5921.6  61374.0    61416
read      360.5   184.8   148.8   202.1   214.8   328.2   393.6   433.0   470.5   516.5   559.5   618.9   722.7  1173.7  7975.5  47238.3    47510
read      361.7   199.0   148.8   201.3   214.3   328.4   395.2   436.7   476.1   520.2   563.1   620.6   723.3  1245.0  5921.0  43796.3    43731
read      348.6   170.8   148.8   202.5   214.7   319.7   381.2   416.1   442.5   477.3   523.8   586.7   710.3  1192.3  6283.5  82374.0    82338
read      354.2   166.8   148.8   202.7   215.5   322.9   387.4   424.9   454.9   493.0   539.0   602.8   736.2  1417.8  5007.8  77730.7    77891
read      338.9   144.6   148.8   204.1   217.0   314.4   368.2   399.3   423.8   454.4   496.0   555.5   671.3  1146.8  5406.8  97541.0    97669
read      353.3   159.4   148.8   208.2   222.6   326.2   383.8   417.9   444.5   478.3   522.2   585.5   711.6  1060.1  6176.1  98579.0    98629
read      347.2   156.3   148.8   201.7   214.2   318.8   380.7   415.5   441.3   477.3   524.9   586.3   693.3  1103.2  6042.6  75830.0    75850
read      345.9   168.4   148.8   205.8   219.7   319.4   373.9   405.7   431.4   464.2   506.8   572.3   692.2  1420.5  7546.2  99449.3    99570
read      362.0   205.0   160.7   205.3   219.0   334.1   410.9   448.9   477.6   507.5   535.7   574.1   662.5  1304.5  8283.8  22592.7    22567
read      353.7   178.1   148.8   204.6   218.0   324.2   385.7   421.8   449.8   485.4   530.5   593.3   728.6  1182.2  7579.9  84737.0    85030
read      349.0   380.5   160.7   216.9   232.5   335.0   363.6   377.7   388.7   399.7   416.2   438.2   536.8  7090.2 16495.9   8266.3     8225
read      358.7   220.6   148.8   202.5   215.1   327.7   392.1   428.9   459.7   500.6   548.6   613.3   723.4  1222.0  7683.8  62517.7    62917
read      359.4   287.6   160.7   209.4   223.0   348.1   401.7   426.1   443.2   465.1   490.9   525.1   589.2  3868.0 15151.6  15708.3    15655
read      347.2   135.4   148.8   205.9   219.8   320.9   378.3   411.7   436.8   469.8   514.3   578.2   698.2  1000.2  3948.8  95176.0    95196
read      362.9   171.6   148.8   205.6   219.8   329.6   395.5   434.6   471.3   518.0   564.4   625.0   728.0  1172.0  5633.6  49291.3    49367
read      355.1   159.0   148.8   208.6   223.1   327.3   386.0   421.3   448.8   483.4   527.6   591.0   721.1  1022.8  5971.1  94109.0    94148
read      349.8   167.7   148.8   207.3   221.6   320.8   377.9   411.6   437.2   471.1   516.5   582.0   707.9  1386.4  7784.6  95285.7    95375
read      369.0   242.9   160.7   211.0   225.3   350.5   418.8   453.0   477.8   503.8   531.3   567.9   653.6  1284.1 12454.7  19639.3    19514
read      359.6   175.4   148.8   206.2   220.5   328.6   391.9   428.7   458.6   496.7   543.5   612.9   753.5  1155.7  7214.7  78586.7    78640
read      366.3   181.8   148.8   204.7   218.4   334.6   402.9   442.9   475.6   515.4   560.6   627.1   746.2  1370.6  8137.4  63352.7    63320
read      365.6   296.9   148.8   201.0   214.0   327.6   396.6   439.1   479.8   524.1   567.1   624.0   729.1  1290.6 14662.4  43608.0    43731
read      355.0   185.0   160.7   207.9   222.1   326.2   385.6   420.2   447.0   481.9   526.6   592.1   726.8  1138.6  7750.8  95255.3    95290
read      339.8   428.6   160.7   216.4   232.7   321.6   344.8   358.3   367.1   376.9   392.6   414.9   527.5  7979.6 16804.3   7264.7     7277
read      347.5   145.9   160.7   203.3   215.9   319.4   378.9   414.4   441.1   475.3   521.2   584.6   713.3  1234.7  4303.9  87156.0    87134
read      357.4   274.1   148.8   203.0   215.9   324.1   400.2   437.5   467.9   498.5   528.9   567.1   652.9  2122.3 12407.1  25317.0    25157
read      336.8   282.9   160.7   220.1   237.3   323.2   346.5   360.1   368.7   379.2   394.2   418.2   543.1  4958.5 10257.2   6632.7     6735
read      350.1   301.6   160.7   216.2   230.5   340.9   373.4   389.9   400.3   413.9   429.6   459.4   545.7  4326.4 12524.6   9393.0     9322
read      354.0   166.1   148.8   202.4   214.6   325.1   388.6   424.4   453.7   492.1   536.7   598.1   720.5  1270.7  5852.5  67245.3    67235
read      345.6   166.9   148.8   205.5   219.3   319.2   375.2   408.2   433.3   466.2   508.3   572.2   689.4  1013.8  4377.1  98532.0    98759
read      354.2   176.8   148.8   202.6   215.3   323.6   387.2   423.7   452.9   492.6   541.1   606.2   725.1  1089.7  7128.8  71532.7    71317
read      342.7   277.3   173.5   219.8   234.9   333.2   359.7   372.6   383.6   395.4   410.3   435.8   544.3  4340.5 12488.2   7449.7     7392
read      361.9   185.5   148.8   200.7   213.6   324.4   398.5   445.2   487.1   527.8   566.3   617.3   709.4  1230.9  7736.9  36677.3    36811
read      351.1   161.8   148.8   202.0   214.0   322.2   384.7   420.7   448.7   487.1   535.5   597.6   711.6  1232.9  7034.0  67993.3    68005
read      350.3   305.2   160.7   214.4   228.6   343.3   377.8   394.8   405.8   420.6   435.5   469.1   548.9  4014.3 15543.7  10046.7     9975
read      362.1   231.5   148.8   206.9   220.5   344.8   413.2   443.7   466.7   492.4   520.1   550.5   628.1  1370.6 10764.7  19174.3    19245
read      368.0   226.0   148.8   205.9   219.8   336.1   416.5   459.9   491.5   521.1   547.8   589.6   684.7  1293.5  8588.1  23911.3    23953
read      342.9   400.9   173.5   225.8   249.2   317.2   338.3   349.2   358.4   367.6   379.7   401.0   560.3  7751.2 11809.1   5026.0     5042
read      358.9   191.0   148.8   201.4   214.5   329.9   393.1   429.9   462.3   504.8   551.7   614.8   720.7  1136.9  7733.9  54481.3    54996
read      358.2   423.5   148.8   201.0   213.9   323.7   386.5   422.8   452.2   491.6   538.7   605.4   738.4  1559.4 35559.9  72528.0    72318
read      460.4  2504.0   148.8   205.8   219.5   348.7   407.6   434.6   455.2   477.8   505.2   544.5   670.5 67077.4 75140.7  16886.3    16866

Total QPS = 52234.0 (50144672 / 960.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 12385733984 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,50.25%,100.00%
